fact id,fact,explanation,sparsity,fidelity,uncertainty,exceptionality,gen_time
88,"[2, 2, 14, 1, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 3, 30, 2, 7, 0, 9, 3, 30, 9, 0, 0, 9, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 6, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 9, 5, 0, 14, 0, 30, 12, 2, 0, 14, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.971872898220119,0.2,1.0,145.54176568984985
89,"[2, 2, 26, 0, 30, 7, 2, 0, 9, 5, 30, 4, 0, 0, 4, 2, 30, 0, 9, 0, 9, 0, 30, 2, 7, 0, 9, 6, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 10, 0, 21, 0, 30, 8, 0, 0, 8, 1, 30, 5, 16, 0, 21, 0, 30, 7, 14, 0, 21, 1, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.9666529360988585,0.2,1.0,142.24204325675964
89,"[2, 2, 26, 0, 30, 7, 2, 0, 9, 5, 30, 4, 0, 0, 4, 2, 30, 0, 9, 0, 9, 0, 30, 2, 7, 0, 9, 6, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 10, 0, 21, 0, 30, 8, 0, 0, 8, 1, 30, 6, 15, 0, 21, 0, 30, 7, 14, 0, 21, 1, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.8222829336970432,1.0,1.0,142.24204325675964
89,"[2, 2, 26, 0, 30, 7, 2, 0, 9, 5, 30, 4, 0, 0, 4, 2, 30, 0, 9, 0, 9, 0, 30, 2, 7, 0, 9, 6, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 10, 0, 21, 0, 30, 8, 0, 0, 8, 1, 30, 5, 16, 0, 21, 0, 30, 7, 14, 0, 21, 1, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.9444301208337852,0.3,1.0,142.24204325675964
89,"[2, 2, 26, 0, 30, 7, 2, 0, 9, 5, 30, 4, 0, 0, 4, 2, 30, 0, 9, 0, 9, 0, 30, 2, 7, 0, 9, 6, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 10, 0, 21, 0, 30, 8, 0, 0, 8, 2, 30, 6, 15, 0, 21, 0, 30, 7, 14, 0, 21, 1, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.991107231838885,0.1,1.0,142.24204325675964
89,"[2, 2, 26, 0, 30, 7, 2, 0, 9, 5, 30, 4, 0, 0, 4, 2, 30, 0, 9, 0, 9, 0, 30, 2, 7, 0, 9, 6, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 10, 0, 21, 0, 30, 8, 0, 0, 8, 1, 30, 5, 16, 0, 21, 0, 30, 7, 14, 0, 21, 1, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.8667790649617981,0.4,1.0,142.24204325675964
89,"[2, 2, 26, 0, 30, 7, 2, 0, 9, 5, 30, 4, 0, 0, 4, 2, 30, 0, 9, 0, 9, 0, 30, 2, 7, 0, 9, 6, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 10, 0, 21, 0, 30, 8, 0, 0, 8, 3, 30, 6, 15, 0, 21, 0, 30, 7, 14, 0, 21, 1, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.8559617729158979,0.6,1.0,142.24204325675964
90,"[2, 3, 14, 1, 30, 5, 4, 0, 9, 1, 30, 6, 0, 0, 6, 3, 30, 3, 6, 0, 9, 5, 30, 9, 0, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 4, 0, 14, 1, 30, 6, 0, 0, 6, 3, 30, 8, 6, 0, 14, 0, 30, 12, 2, 0, 14, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9997880147011567,0.1,1.0,151.2751247882843
90,"[2, 3, 14, 1, 30, 5, 4, 0, 9, 1, 30, 6, 0, 0, 6, 3, 30, 3, 6, 0, 9, 5, 30, 9, 0, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 4, 0, 14, 1, 30, 6, 0, 0, 6, 0, 30, 8, 6, 0, 14, 0, 30, 13, 1, 0, 14, 0, 30, 6, 2, 0, 8, 1, -15, 3, 1]",1.0,0.989076824914658,0.5,1.0,151.2751247882843
90,"[2, 3, 14, 1, 30, 5, 4, 0, 9, 1, 30, 6, 0, 0, 6, 3, 30, 3, 6, 0, 9, 5, 30, 9, 0, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 4, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 8, 6, 0, 14, 0, 30, 9, 5, 0, 14, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9916332348075747,0.2,1.0,151.2751247882843
