,Fact_id,gen_time,Fact
0,3,896.4988315105438,"[2.0, 0.0, 1.0, 1.0, 30.0, 6.0, 3.0, 0.0, 9.0, 10.0, 30.0, 2.0, 0.0, 0.0, 2.0, 0.0, 30.0, 3.0, 6.0, 0.0, 9.0, 0.0, 30.0, 3.0, 6.0, 0.0, 9.0, 8.0, 30.0, 2.0, 0.0, 0.0, 2.0, 0.0, 22.0, 0.0, 0.0, 59.0]"
1,3,896.4988315105438,"[2.0, 0.0, 1.0, 1.0, 30.0, 6.0, 3.0, 0.0, 9.0, 10.0, 30.0, 2.0, 0.0, 0.0, 2.0, 0.0, 30.0, 3.0, 6.0, 0.0, 9.0, 0.0, 30.0, 3.0, 6.0, 0.0, 9.0, 8.0, 30.0, 2.0, 0.0, 0.0, 2.0, 0.0, 22.0, 0.0, 0.0, 59.0]"
2,3,896.4988315105438,"[2.0, 0.0, 1.0, 1.0, 30.0, 6.0, 3.0, 0.0, 9.0, 10.0, 30.0, 2.0, 0.0, 0.0, 2.0, 0.0, 30.0, 3.0, 6.0, 0.0, 9.0, 0.0, 30.0, 3.0, 6.0, 0.0, 9.0, 8.0, 30.0, 2.0, 0.0, 0.0, 2.0, 0.0, 22.0, 0.0, 0.0, 59.0]"
